C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2026/07/08,18:11:00,001783498260880,MONTHLY_ARCHIVE,001783498260880
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2026/06/30 22:45:00",1,QLD1,20260630225,0,82.45063,0,82.45063,0,0,"2026/06/30 22:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,5.57,5.57,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.37,1.37,0,FIRM,82.45063,0.04,0.04,0.02,5.57,0.01,0.03,0.01,1.37,179858.47403,62.64,43.89,25.33919,8352.3034,1953.16256,1779.74854,348.52845,3300.88582,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.48,915.73202
D,DISPATCH,PRICE,5,"2026/06/30 22:45:00",1,SA1,20260630225,0,34.37674,0,34.37674,0,0,"2026/06/30 22:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,5.57,5.57,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.37,1.37,0,FIRM,34.37674,0.04,0.04,0.02,5.57,0.01,0.03,0.01,1.37,304103.72244,436.01871,539.57468,304.71919,8631.6834,241.58558,379.63842,81.8545,3034.21187,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,193.59,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 22:45:00",1,TAS1,20260630225,0,50.2,0,50.2,0,0,"2026/06/30 22:40:03",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154699.54698,7467.2831,792.54856,571.69907,7336.20424,1809.83046,605.92922,212.57,4170.23632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 22:45:00",1,VIC1,20260630225,0,38,0,38,0,0,"2026/06/30 22:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,5.57,5.57,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.37,1.37,0,FIRM,38,0.04,0.04,0.02,5.57,0.01,0.03,0.01,1.37,244823.2133,111.0499,118.61821,42.65919,8369.6234,16.86,51.0225,18.02,2970.37737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.48,0.45
D,DISPATCH,PRICE,5,"2026/06/30 22:50:00",1,NSW1,20260630226,0,90.92607,0,90.92607,0,0,"2026/06/30 22:45:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.5,7.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.45,1.45,0,FIRM,90.92607,0.04,0.03,0.01,7.5,0.01,0.03,0.01,1.45,242408.50177,111.0499,118.61821,42.64919,8373.6634,16.87,51.0525,18.03,2971.55737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.46,0.45
D,DISPATCH,PRICE,5,"2026/06/30 22:50:00",1,QLD1,20260630226,0,90.03,0,90.03,0,0,"2026/06/30 22:45:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.5,7.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.45,1.45,0,FIRM,90.03,0.04,0.03,0.01,7.5,0.01,0.03,0.01,1.45,179843.00403,62.64,43.89,25.32919,8356.3434,1952.88256,1779.49854,348.43845,3301.96582,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.46,915.63202
D,DISPATCH,PRICE,5,"2026/06/30 22:50:00",1,SA1,20260630226,0,28.6312,0,28.6312,0,0,"2026/06/30 22:45:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.5,7.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.45,1.45,0,FIRM,28.6312,0.04,0.03,0.01,7.5,0.01,0.03,0.01,1.45,303832.91364,435.66871,539.21468,304.70919,8635.7234,241.59558,379.66842,81.8645,3035.39187,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,193.57,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 22:50:00",1,TAS1,20260630226,0,50.2,0,50.2,0,0,"2026/06/30 22:45:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154670.51698,7453.50852,792.54856,571.69907,7336.19424,1809.83046,605.92922,212.19,4171.11632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 22:50:00",1,VIC1,20260630226,0,38,0,38,0,0,"2026/06/30 22:45:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.5,7.5,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.45,1.45,0,FIRM,38,0.04,0.03,0.01,7.5,0.01,0.03,0.01,1.45,244705.5433,111.0499,118.61821,42.64919,8373.6634,16.87,51.0525,18.03,2971.55737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.46,0.45
D,DISPATCH,PRICE,5,"2026/06/30 22:55:00",1,NSW1,20260630227,0,84.79,0,84.79,0,0,"2026/06/30 22:50:04",0.09,0.09,0,0.09,0.09,0,0.03,0.03,0,3.45,3.45,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.18,2.18,0,FIRM,84.79,0.09,0.09,0.03,3.45,0.01,0.03,0.01,2.18,242381.77602,111.0999,118.61821,42.66919,8369.5934,16.88,51.0825,18.04,2973.63737,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,44.47,0.45
D,DISPATCH,PRICE,5,"2026/06/30 22:55:00",1,QLD1,20260630227,0,82.77973,0,82.77973,0,0,"2026/06/30 22:50:04",0.09,0.09,0,0.09,0.09,0,0.03,0.03,0,3.45,3.45,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.18,2.18,0,FIRM,82.77973,0.09,0.09,0.03,3.45,0.01,0.03,0.01,2.18,179822.17376,62.69,43.95,25.34919,8352.2734,1952.51256,1779.24854,348.25845,3303.85582,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,44.47,915.59202
D,DISPATCH,PRICE,5,"2026/06/30 22:55:00",1,SA1,20260630227,0,22.2,0,22.2,0,0,"2026/06/30 22:50:04",0.09,0.09,0,0.09,0.09,0,0.03,0.03,0,3.45,3.45,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.18,2.18,0,FIRM,22.2,0.09,0.09,0.03,3.45,0.01,0.03,0.01,2.18,303534.72364,435.36871,538.91468,304.72919,8631.6534,241.60558,379.69842,81.8745,3037.47187,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,193.58,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 22:55:00",1,TAS1,20260630227,0,50.2,0,50.2,0,0,"2026/06/30 22:50:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154650.51698,7453.50852,792.54856,571.69907,7336.19424,1807.21046,605.92922,211.81,4168.80632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 22:55:00",1,VIC1,20260630227,0,27.12,0,27.12,0,0,"2026/06/30 22:50:04",0.09,0.09,0,0.09,0.09,0,0.03,0.03,0,3.45,3.45,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.18,2.18,0,FIRM,27.12,0.09,0.09,0.03,3.45,0.01,0.03,0.01,2.18,244622.1633,111.0999,118.61821,42.66919,8369.5934,16.88,51.0825,18.04,2973.63737,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,44.47,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:00:00",1,NSW1,20260630228,0,51.81604,0,51.81604,0,0,"2026/06/30 22:55:03",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.44,1.44,0,FIRM,51.81604,0.04,0.04,0.01,4.67,0.01,0.02,0.01,1.44,242318.41201,111.1299,118.64821,42.66919,8369.5934,16.89,51.1025,18.05,2973.26737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:00:00",1,QLD1,20260630228,0,69.11,0,69.11,0,0,"2026/06/30 22:55:03",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.44,1.44,0,FIRM,69.11,0.04,0.04,0.01,4.67,0.01,0.02,0.01,1.44,179787.01075,62.72,43.98,25.34919,8352.2734,1950.80256,1778.88854,348.07845,3303.29582,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.49,915.30202
D,DISPATCH,PRICE,5,"2026/06/30 23:00:00",1,SA1,20260630228,0,21.55369,0,21.55369,0,0,"2026/06/30 22:55:03",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.44,1.44,0,FIRM,21.55369,0.04,0.04,0.01,4.67,0.01,0.02,0.01,1.44,303256.83733,435.01871,538.56468,304.72919,8631.6534,241.61558,379.71842,81.8845,3037.10187,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,193.6,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:00:00",1,TAS1,20260630228,0,50.2,0,50.2,0,0,"2026/06/30 22:55:03",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154630.51698,7453.50852,792.54856,571.69907,7336.19424,1804.59046,605.92922,211.43,4166.49632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:05:00",1,SA1,20260630229,0,24.12279,0,24.12279,0,0,"2026/06/30 23:00:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.8,7.8,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.05,1.05,0,FIRM,24.12279,0.04,0.03,0.01,7.8,0.01,0.01,0.01,1.05,303110.52012,434.66871,538.20468,304.72919,8632.40879,241.62558,379.72842,81.8945,3037.78187,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,193.58,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:00:00",1,VIC1,20260630228,0,27.12,0,27.12,0,0,"2026/06/30 22:55:03",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.44,1.44,0,FIRM,27.12,0.04,0.04,0.01,4.67,0.01,0.02,0.01,1.44,244533.63855,111.1299,118.64821,42.66919,8369.5934,16.89,51.1025,18.05,2973.26737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:05:00",1,NSW1,20260630229,0,82.67592,0,82.67592,0,0,"2026/06/30 23:00:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.8,7.8,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.05,1.05,0,FIRM,82.67592,0.04,0.03,0.01,7.8,0.01,0.01,0.01,1.05,242281.31325,111.1599,118.66821,42.66919,8370.34879,16.9,51.1125,18.06,2973.94737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:05:00",1,QLD1,20260630229,0,78.53,0,78.53,0,0,"2026/06/30 23:00:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.8,7.8,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.05,1.05,0,FIRM,78.53,0.04,0.03,0.01,7.8,0.01,0.01,0.01,1.05,179760.04075,62.75,44,25.34919,8353.02879,1950.52256,1776.29854,347.89845,3303.78582,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,915.27202
D,DISPATCH,PRICE,5,"2026/06/30 23:05:00",1,TAS1,20260630229,0,50.2,0,50.2,0,0,"2026/06/30 23:00:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154601.47698,7439.71869,792.54856,571.69907,7334.19424,1801.97046,605.92922,211.05,4150.51632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:05:00",1,VIC1,20260630229,0,27.12,0,27.12,0,0,"2026/06/30 23:00:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,7.8,7.8,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,1.05,1.05,0,FIRM,27.12,0.04,0.03,0.01,7.8,0.01,0.01,0.01,1.05,244444.84921,111.1599,118.66821,42.66919,8370.34879,16.9,51.1125,18.06,2973.94737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:10:00",1,NSW1,20260630230,0,99,0,99,0,0,"2026/06/30 23:05:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,5.57088,5.57088,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.99,0.99,0,FIRM,99,0.04,0.03,0.01,5.57088,0.01,0.01,0.01,0.99,242260.52693,111.1599,118.66821,42.66919,8368.11967,16.91,51.1225,18.07,2974.65737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:10:00",1,QLD1,20260630230,0,90.07094,0,90.07094,0,0,"2026/06/30 23:05:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,5.57088,5.57088,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.99,0.99,0,FIRM,90.07094,0.04,0.03,0.01,5.57088,0.01,0.01,0.01,0.99,179744.66481,62.75,44,25.34919,8350.79967,1950.24256,1776.02854,347.81845,3304.40582,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,914.98202
D,DISPATCH,PRICE,5,"2026/06/30 23:10:00",1,SA1,20260630230,0,24.31076,0,24.31076,0,0,"2026/06/30 23:05:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,5.57088,5.57088,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.99,0.99,0,FIRM,24.31076,0.04,0.03,0.01,5.57088,0.01,0.01,0.01,0.99,302835.39088,434.31871,537.84468,304.72919,8630.17967,241.63558,379.73842,81.9045,3038.49187,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,193.55,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:10:00",1,TAS1,20260630230,0,50.2,0,50.2,0,0,"2026/06/30 23:05:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154564.01698,7413.08479,792.54856,571.69907,7334.19424,1799.35046,605.92922,210.67,4150.51632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:10:00",1,VIC1,20260630230,0,27.12,0,27.12,0,0,"2026/06/30 23:05:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,5.57088,5.57088,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.99,0.99,0,FIRM,27.12,0.04,0.03,0.01,5.57088,0.01,0.01,0.01,0.99,244356.96921,111.1599,118.66821,42.66919,8368.11967,16.91,51.1225,18.07,2974.65737,NOT_OCD,NOT_MII,0.01,0.01,0,0,0,0,0.01,0,44.49,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:15:00",1,NSW1,20260630231,0,97.67,0,97.67,0,0,"2026/06/30 23:10:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,97.67,0.04,0.03,0.01,4.67,0.01,0.02,0.01,0.93,242242.86756,111.1599,118.66821,42.66919,8362.11967,16.92,51.1425,18.08,2974.38737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:15:00",1,QLD1,20260630231,0,88.79301,0,88.79301,0,0,"2026/06/30 23:10:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,88.79301,0.04,0.03,0.01,4.67,0.01,0.02,0.01,0.93,179729.62779,62.75,44,25.34919,8344.79967,1948.53256,1775.76854,347.73845,3304.04582,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,914.95202
D,DISPATCH,PRICE,5,"2026/06/30 23:15:00",1,SA1,20260630231,0,32.76178,0,32.76178,0,0,"2026/06/30 23:10:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,32.76178,0.04,0.03,0.01,4.67,0.01,0.02,0.01,0.93,302568.71266,433.96871,537.10468,304.35919,8623.80967,241.64558,379.75842,81.9145,3038.22187,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,193.54,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:15:00",1,TAS1,20260630231,0,50.2,0,50.2,0,0,"2026/06/30 23:10:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154532.14698,7394.97801,792.54856,571.69907,7332.19424,1796.73046,605.92922,210.29,4150.51632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:15:00",1,VIC1,20260630231,0,38,0,38,0,0,"2026/06/30 23:10:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,4.67,4.67,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,0.93,0.93,0,FIRM,38,0.04,0.03,0.01,4.67,0.01,0.02,0.01,0.93,244283.35311,111.1599,118.66821,42.66919,8362.11967,16.92,51.1425,18.08,2974.38737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:20:00",1,NSW1,20260630232,0,82.98,0,82.98,0,0,"2026/06/30 23:15:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.05,1.05,0,FIRM,82.98,0.04,0.03,0.01,3.46,0.01,0.02,0.01,1.05,242212.28089,111.1099,118.54821,42.65919,8360.59967,16.93,51.1625,18.09,2975.33737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:20:00",1,QLD1,20260630232,0,77.36465,0,77.36465,0,0,"2026/06/30 23:15:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.05,1.05,0,FIRM,77.36465,0.04,0.03,0.01,3.46,0.01,0.02,0.01,1.05,179703.24079,62.75,44.02,25.33919,8343.27967,1948.16256,1775.50854,347.65845,3304.90582,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,914.92202
D,DISPATCH,PRICE,5,"2026/06/30 23:20:00",1,SA1,20260630232,0,11.01,0,11.01,0,0,"2026/06/30 23:15:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.05,1.05,0,FIRM,11.01,0.04,0.03,0.01,3.46,0.01,0.02,0.01,1.05,302409.28266,433.61871,536.74468,304.34919,8622.28967,241.65558,379.77842,81.9245,3039.17187,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,193.53,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:20:00",1,TAS1,20260630232,0,50.2,0,50.2,0,0,"2026/06/30 23:15:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154502.17698,7379.76954,792.54856,571.69907,7332.19424,1794.11046,605.92922,209.91,4150.51632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:20:00",1,VIC1,20260630232,0,12.06208,0,12.06208,0,0,"2026/06/30 23:15:04",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,1.05,1.05,0,FIRM,12.06208,0.04,0.03,0.01,3.46,0.01,0.02,0.01,1.05,244184.91519,111.1099,118.54821,42.65919,8360.59967,16.93,51.1625,18.09,2975.33737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.51,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:25:00",1,NSW1,20260630233,0,82.98,0,82.98,0,0,"2026/06/30 23:20:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,11,11,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.88,0.88,0,FIRM,82.98,0.04,0.03,0.01,11,0.01,0.01,0.01,0.88,242160.37089,111.0599,118.48821,42.65919,8368.10967,16.94,51.1725,18.1,2976.11737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.53,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:25:00",1,QLD1,20260630233,0,78.25539,0,78.25539,0,0,"2026/06/30 23:20:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,11,11,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.88,0.88,0,FIRM,78.25539,0.04,0.03,0.01,11,0.01,0.01,0.01,0.88,179677.66615,62.75,44.04,25.33919,8350.78967,1946.45256,1775.23854,347.56845,3305.58582,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.53,914.82202
D,DISPATCH,PRICE,5,"2026/06/30 23:25:00",1,SA1,20260630233,0,9.44166,0,9.44166,0,0,"2026/06/30 23:20:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,11,11,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.88,0.88,0,FIRM,9.44166,0.04,0.03,0.01,11,0.01,0.01,0.01,0.88,302119.28432,433.26871,536.38468,304.34919,8629.79967,241.66558,379.78842,81.9345,3039.95187,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,193.52,5508.83352
D,DISPATCH,PRICE,5,"2026/06/30 23:25:00",1,TAS1,20260630233,0,50.2,0,50.2,0,0,"2026/06/30 23:20:05",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2.92,2.92,0,0.38,0.38,0,0.38,0.38,0,0,0,0,1.27,1.27,0,FIRM,50.2,0.38,0.38,0.38,2.92,0.38,0.38,0,1.27,154472.20698,7364.56107,792.54856,571.69907,7332.19424,1791.49046,605.92922,209.53,4150.51632,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,9.64,0
D,DISPATCH,PRICE,5,"2026/06/30 23:25:00",1,VIC1,20260630233,0,10.5,0,10.5,0,0,"2026/06/30 23:20:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,11,11,0,0.01,0.01,0,0.01,0.01,0,0.01,0.01,0,0.88,0.88,0,FIRM,10.5,0.04,0.03,0.01,11,0.01,0.01,0.01,0.88,244058.54905,111.0599,118.48821,42.65919,8368.10967,16.94,51.1725,18.1,2976.11737,NOT_OCD,NOT_MII,0.03,0.03,0,0,0,0,0.03,0,44.53,0.45
D,DISPATCH,PRICE,5,"2026/06/30 23:30:00",1,NSW1,20260630234,0,88.88001,0,88.88001,0,0,"2026/06/30 23:25:05",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,4.98,4.98,0,0.01,0.01,0,0.02,0.02,0,0.01,0.01,0,0.36,0.36,0,FIRM,88.88001,0.04,0.03,0.01,4.98,0.01,0.02,0.01,0.36,242117.3709,111.0599,118.48821,42.64919,8362.10967,16.95,51.1925,18.11,2975.75737,NOT_OCD,NOT_MII,0.02,0.02,0,0,0,0,0.02,0,44.52,0.45
